,Unnamed: 0,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,year,Specific_Boroughs_Air
6419,6419,412487,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2015-16,12/01/2015,25.95,,2015,N/A
6420,6420,175269,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2008-09,12/01/2008,34.29,,2008,N/A
6421,6421,175941,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2010,06/01/2010,24.41,,2010,N/A
6422,6422,175983,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2011,06/01/2011,23.33,,2011,N/A
6423,6423,212436,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2014,06/01/2014,19.16,,2014,N/A
6424,6424,549821,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2017,01/01/2017,22.41,,2017,N/A
6425,6425,176067,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2013,06/01/2013,20.7,,2013,N/A
6426,6426,176529,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2009,12/01/2008,29.9,,2008,N/A
6427,6427,176613,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2011,12/01/2010,27.65,,2010,N/A
6428,6428,176655,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2012,12/01/2011,25.32,,2011,N/A
6429,6429,176697,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2013,12/01/2012,24.75,,2012,N/A
6430,6430,212562,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2014,12/01/2013,23.76,,2013,N/A
6431,6431,167652,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2011,12/01/2010,27.36,,2010,Brooklyn
6432,6432,167770,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2013,12/01/2012,24.17,,2012,Brooklyn
6433,6433,213248,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2013-14,12/01/2013,30.49,,2013,Brooklyn
6434,6434,213602,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2014,12/01/2013,23.39,,2013,Brooklyn
6435,6435,175437,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2012-13,12/01/2012,29.27,,2012,N/A
6436,6436,175899,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2009,06/01/2009,26.42,,2009,N/A
6437,6437,166708,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2010,06/01/2010,23.47,,2010,Brooklyn
6438,6438,166826,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2012,06/01/2012,21.17,,2012,Brooklyn
6439,6439,167711,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2012,12/01/2011,24.81,,2011,Brooklyn
6440,6440,412735,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2016,12/31/2015,22.16,,2015,Brooklyn
6441,6441,550068,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2016-17,12/01/2016,26.73,,2016,Brooklyn
6442,6442,167593,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2010,12/01/2009,27.14,,2009,Brooklyn
6443,6443,336796,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2015,01/01/2015,22.4,,2015,Brooklyn
6444,6444,336798,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2014-15,12/01/2014,27.38,,2014,Brooklyn
6445,6445,412734,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2016,05/31/2016,17.83,,2016,Brooklyn
6446,6446,165764,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2008-09,12/01/2008,34.5,,2008,Brooklyn
6447,6447,165941,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2011-12,12/01/2011,27.75,,2011,Brooklyn
6448,6448,166000,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2012-13,12/01/2012,28.67,,2012,Brooklyn
6449,6449,603009,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2018,06/01/2018,16.57,,2018,Brooklyn
6450,6450,603010,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2017-18,12/01/2017,27.06,,2017,Brooklyn
6451,6451,165882,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2010-11,12/01/2010,33.53,,2010,Brooklyn
6452,6452,166649,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2009,06/01/2009,25.95,,2009,Brooklyn
6453,6453,166885,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2013,06/01/2013,20.8,,2013,Brooklyn
6454,6454,167534,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2009,12/01/2008,29.25,,2008,Brooklyn
6455,6455,213425,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2014,06/01/2014,18.58,,2014,Brooklyn
6456,6456,336797,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2015,06/01/2015,18.02,,2015,Brooklyn
6457,6457,412733,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2015-16,12/01/2015,26.13,,2015,Brooklyn
6458,6458,550066,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2017,06/01/2017,17.33,,2017,Brooklyn
6459,6459,550067,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2017,01/01/2017,21.66,,2017,Brooklyn
6460,6460,603008,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2018,01/01/2018,21.09,,2018,Brooklyn
6461,6461,211670,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2014,06/01/2014,19.54,,2014,N/A
6462,6462,211772,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2014,12/01/2013,23.86,,2013,N/A
6463,6463,336666,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2014-15,12/01/2014,26.74,,2014,N/A
6464,6464,412603,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2016,12/31/2015,22.19,,2015,N/A
6465,6465,165823,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2009-10,12/01/2009,29.83,,2009,Brooklyn
6466,6466,166767,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2011,06/01/2011,23.13,,2011,Brooklyn
6467,6467,602876,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2018,01/01/2018,21.66,,2018,N/A
6468,6468,602877,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2018,06/01/2018,16.9,,2018,N/A
6469,6469,171677,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2011-12,12/01/2011,28.09,,2011,N/A
6470,6470,172119,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2010,06/01/2010,25.48,,2010,N/A
6471,6471,172663,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2011,12/01/2010,28.23,,2010,N/A
6472,6472,172697,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2012,12/01/2011,25.76,,2011,N/A
6473,6473,172153,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2011,06/01/2011,23.92,,2011,N/A
6474,6474,172187,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2012,06/01/2012,21.81,,2012,N/A
6475,6475,172595,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2009,12/01/2008,31.06,,2008,N/A
6476,6476,336665,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2015,06/01/2015,19.02,,2015,N/A
6477,6477,549934,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2017,06/01/2017,18.89,,2017,N/A
6478,6478,549936,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2016-17,12/01/2016,28.51,,2016,N/A
6479,6479,412602,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2016,05/31/2016,18.13,,2016,N/A
6480,6480,549935,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2017,01/01/2017,22.64,,2017,N/A
6481,6481,602878,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2017-18,12/01/2017,27.52,,2017,N/A
6482,6482,171609,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2009-10,12/01/2009,29.31,,2009,N/A
6483,6483,171643,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2010-11,12/01/2010,33.16,,2010,N/A
6484,6484,171711,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2012-13,12/01/2012,29.88,,2012,N/A
6485,6485,172731,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2013,12/01/2012,25.36,,2012,N/A
6486,6486,336664,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2015,01/01/2015,23.15,,2015,N/A
6487,6487,412601,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2015-16,12/01/2015,25.73,,2015,N/A
6488,6488,172085,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2009,06/01/2009,28.08,,2009,N/A
6489,6489,172221,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Summer 2013,06/01/2013,21.54,,2013,N/A
6490,6490,211568,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2013-14,12/01/2013,29.87,,2013,N/A
6491,6491,176612,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2011,12/01/2010,28.23,,2010,N/A
6492,6492,412486,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2016,12/31/2015,22.19,,2015,N/A
6493,6493,549817,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2017,06/01/2017,18.89,,2017,N/A
6494,6494,602760,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2018,06/01/2018,16.9,,2018,N/A
6495,6495,171575,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2008-09,12/01/2008,35.28,,2008,N/A
6496,6496,172629,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Annual Average 2010,12/01/2009,27.83,,2009,N/A
6497,6497,412484,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2015-16,12/01/2015,25.73,,2015,N/A
6498,6498,175352,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2010-11,12/01/2010,33.16,,2010,N/A
6499,6499,175436,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2012-13,12/01/2012,29.88,,2012,N/A
6500,6500,175898,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2009,06/01/2009,28.08,,2009,N/A
6501,6501,175940,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2010,06/01/2010,25.48,,2010,N/A
6502,6502,175982,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2011,06/01/2011,23.92,,2011,N/A
6503,6503,176654,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2012,12/01/2011,25.76,,2011,N/A
6504,6504,212561,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2014,12/01/2013,23.86,,2013,N/A
6505,6505,336547,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2015,01/01/2015,23.15,,2015,N/A
6506,6506,175268,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2008-09,12/01/2008,35.28,,2008,N/A
6507,6507,212435,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2014,06/01/2014,19.54,,2014,N/A
6508,6508,336549,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2014-15,12/01/2014,26.74,,2014,N/A
6509,6509,549818,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2017,01/01/2017,22.64,,2017,N/A
6510,6510,549819,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2016-17,12/01/2016,28.51,,2016,N/A
6511,6511,602759,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2018,01/01/2018,21.66,,2018,N/A
6512,6512,602761,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2017-18,12/01/2017,27.52,,2017,N/A
6513,6513,176528,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2009,12/01/2008,31.06,,2008,N/A
6514,6514,176570,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2010,12/01/2009,27.83,,2009,N/A
6515,6515,176024,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2012,06/01/2012,21.81,,2012,N/A
6516,6516,176066,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2013,06/01/2013,21.54,,2013,N/A
6517,6517,176696,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2013,12/01/2012,25.36,,2012,N/A
6518,6518,212309,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2013-14,12/01/2013,29.87,,2013,N/A
6519,6519,336548,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2015,06/01/2015,19.02,,2015,N/A
6520,6520,412485,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2016,05/31/2016,18.13,,2016,N/A
6521,6521,167710,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2012,12/01/2011,23.65,,2011,Brooklyn
6522,6522,213601,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2014,12/01/2013,22.43,,2013,Brooklyn
6523,6523,603005,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2018,01/01/2018,22.14,,2018,Brooklyn
6524,6524,603007,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2017-18,12/01/2017,28.41,,2017,Brooklyn
6525,6525,175310,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2009-10,12/01/2009,29.31,,2009,N/A
6526,6526,175394,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2011-12,12/01/2011,28.09,,2011,N/A
6527,6527,165822,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2009-10,12/01/2009,28.2,,2009,Brooklyn
6528,6528,166648,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2009,06/01/2009,22.74,,2009,Brooklyn
6529,6529,166766,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2011,06/01/2011,21.37,,2011,Brooklyn
6530,6530,166825,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2012,06/01/2012,19.46,,2012,Brooklyn
6531,6531,166884,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2013,06/01/2013,18.98,,2013,Brooklyn
6532,6532,167592,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2010,12/01/2009,25.16,,2009,Brooklyn
6533,6533,550064,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2017,01/01/2017,21.15,,2017,Brooklyn
6534,6534,603006,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2018,06/01/2018,17.57,,2018,Brooklyn
6535,6535,166707,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2010,06/01/2010,21.44,,2010,Brooklyn
6536,6536,167651,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2011,12/01/2010,25.87,,2010,Brooklyn
6537,6537,213424,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2014,06/01/2014,17.27,,2014,Brooklyn
6538,6538,412732,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2016,12/31/2015,21.38,,2015,Brooklyn
6539,6539,550063,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2017,06/01/2017,16.3,,2017,Brooklyn
6540,6540,550065,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2016-17,12/01/2016,26.77,,2016,Brooklyn
6541,6541,165881,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2010-11,12/01/2010,32.33,,2010,Brooklyn
6542,6542,165940,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2011-12,12/01/2011,26.94,,2011,Brooklyn
6543,6543,167533,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2009,12/01/2008,27.03,,2008,Brooklyn
6544,6544,167769,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2013,12/01/2012,22.88,,2012,Brooklyn
6545,6545,213247,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2013-14,12/01/2013,29.92,,2013,Brooklyn
6546,6546,336793,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2015,01/01/2015,21.66,,2015,Brooklyn
6547,6547,336794,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2015,06/01/2015,17.0,,2015,Brooklyn
6548,6548,336795,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2014-15,12/01/2014,26.81,,2014,Brooklyn
6549,6549,412730,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2015-16,12/01/2015,25.68,,2015,Brooklyn
6550,6550,412731,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2016,05/31/2016,16.53,,2016,Brooklyn
6551,6551,172696,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2012,12/01/2011,23.15,,2011,N/A
6552,6552,211567,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2013-14,12/01/2013,26.86,,2013,N/A
6553,6553,211669,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2014,06/01/2014,17.09,,2014,N/A
6554,6554,549932,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2017,01/01/2017,20.56,,2017,N/A
6555,6555,165763,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2008-09,12/01/2008,32.58,,2008,Brooklyn
6556,6556,165999,375,Nitrogen Dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Winter 2012-13,12/01/2012,27.64,,2012,Brooklyn
6557,6557,412600,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2016,12/31/2015,19.85,,2015,N/A
6558,6558,549931,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2017,06/01/2017,16.69,,2017,N/A
6559,6559,602875,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2017-18,12/01/2017,25.64,,2017,N/A
6560,6560,171608,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2009-10,12/01/2009,26.37,,2009,N/A
6561,6561,171676,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2011-12,12/01/2011,25.92,,2011,N/A
6562,6562,172662,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2011,12/01/2010,25.56,,2010,N/A
6563,6563,412599,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2016,05/31/2016,16.19,,2016,N/A
6564,6564,602873,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2018,01/01/2018,19.73,,2018,N/A
6565,6565,172084,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2009,06/01/2009,25.61,,2009,N/A
6566,6566,172118,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2010,06/01/2010,22.89,,2010,N/A
6567,6567,172152,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2011,06/01/2011,20.85,,2011,N/A
6568,6568,211771,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2014,12/01/2013,21.12,,2013,N/A
6569,6569,602874,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2018,06/01/2018,14.97,,2018,N/A
6570,6570,171642,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2010-11,12/01/2010,30.54,,2010,N/A
6571,6571,172186,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2012,06/01/2012,18.91,,2012,N/A
6572,6572,172220,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2013,06/01/2013,18.97,,2013,N/A
6573,6573,172730,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2013,12/01/2012,22.79,,2012,N/A
6574,6574,336663,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2014-15,12/01/2014,24.58,,2014,N/A
6575,6575,172594,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2009,12/01/2008,28.5,,2008,N/A
6576,6576,172628,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2010,12/01/2009,25.21,,2009,N/A
6577,6577,336661,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2015,01/01/2015,21.14,,2015,N/A
6578,6578,336662,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2015,06/01/2015,17.27,,2015,N/A
6579,6579,412598,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2015-16,12/01/2015,23.4,,2015,N/A
6580,6580,549933,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2016-17,12/01/2016,26.85,,2016,N/A
6581,6581,176023,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2012,06/01/2012,18.91,,2012,N/A
6582,6582,176653,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2012,12/01/2011,23.15,,2011,N/A
6583,6583,176695,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2013,12/01/2012,22.79,,2012,N/A
